,ScoutId,MatchKey,Alliance,DriverStation,TeamNumber,Preloaded,AutoGrid,AutoMissed,Mobile,AutoAttemptedCharge,AutoChargingState,AutoNotes,TeleopGrid,TeleopMissed,TeleopNotes,EndgameAttemptedCharge,EndgameFinalCharge,EndgameChargeTime,EndgameNotes,Disable,Tippy,DefenseTime,DefenseRating,DriverRating,RatingNotes
531,Suhani and Sophia T,qm86,blue,3,623,true,6M,0.0,1.0,Engage,Engage, | ,1M|2Lcube,0.0,Easily drop cargo while driving | game pieces easily fell out of intake,Engage,Engage,, | ,0.0,0.5,0.0,0.0,2.0,Sensitive to other robots bumping into it | 
532,sarah and Saragha,qm86,blue,2,888,true,8H,0.0,1.0,,None, | ,7Lcone|7H|8Lcube|9Lcone|9H,2.0, | ,,Park,, | ,0.0,0.0,0.0,0.0,2.0, | 
533,Rachel and Blen Shiferaw,qm86,blue,,2028,true,1H,0.0,0.0,,None, | ,2H|3M|3H,0.0, | ,Engage,Engage,6.3500000000000005, | ,0.0,0.0,0.0,0.0,0.5, | overall really slow 
534,Aran and Amogh,qm86,red,,116,true,9H,0.0,1.0,,, | ,4H|7H|8M|8H,1.0, | ,,None,, | ,0.0,0.0,0.0,0.0,2.0, | 
535,alexander,qm86,red,3,2199,true,6H,0.0,1.0,Engage,Engage,,3Lcone|4Lcone|5Lcone|6Lcone|7Lcone|9Lcube,1.0,,Engage,Engage,,Dual Engage,0.0,0.0,0.0,0.0,4.0,
536,Adrian Sun and Shashwat,qm86,red,2,2363,true,6H,0.0,1.0,Engage,Engage, | ,5M|5H|6M|6H|9M,0.0, | ,Engage,Engage,4.1, | ,0.0,0.0,0.0,0.0,4.0, | 
537,sarah and Saragha,qm87,blue,2,1629,false,5H,0.0,1.0,Engage,Engage, | ,4H|6H|7H|9H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.5, | Odd gripper lowkey wasnt working at times
538,Sophia T and Suhani,qm87,blue,3,2421,true,,1.0,1.0,,None, | ,1Lcube,0.0,played defense all match | Played defense,Engage,Engage,3.6500000000000004, | ,0.0,0.5,70.0,1.0,0.5, | 
539,Rachel  and Blen Shiferaw,qm87,blue,,7770,true,8H,0.0,1.0,,None, | ,4Lcube|5Lcube|7Lcube|8Lcube|9Lcube,1.0, | ,,Park,, | ,0.0,0.0,0.0,0.0,0.0, | 
540,alexander and owen,qm87,red,3,1262,true,,0.0,1.0,,None, | ,2M|2H|5H,0.0, | Disabled for part of match,,None,, | ,1.0,0.0,10.0,0.5,2.0,Battery fell out halfway through match. | 
541,Shashwat and Adrian Sun,qm87,red,2,5724,true,6H,0.0,0.0,Engage,Engage, | ,1H|3H|4H|7H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,0.0, | 
542,Aran and Amogh,qm87,red,,9033,true,,0.0,1.0,,, | ,9H,1.0, | Robot is really shaky and dont have proper cycles,Engage,Engage,, | ,0.0,1.0,0.0,0.0,0.5, | 
543,Suhani and Sophia T,qm88,blue,3,1111,true,9H,0.0,1.0,,None, | ,1Lcone|2Lcone|3Lcube|3H|4H,0.0, | ,Engage,Engage,, | ,0.0,0.5,0.0,0.0,2.5,Unstable driving | 
544,Saragha and sarah,qm88,blue,2,2068,true,5H,0.0,0.0,Engage,Engage, | ,,0.0, | ,,Park,, | ,1.0,0.0,0.0,0.0,0.5, | 
545,Rachel and Blen Shiferaw,qm88,blue,,4472,true,1H|2H,0.0,1.0,,None, | ,6Lcube|6H|7Lcube|7H|8Lcube|9Lcube,0.0, | ,Engage,Engage,3.4000000000000004, | ,0.0,0.0,0.0,0.0,0.0, | 
546,Amogh and Aran,qm88,red,,5338,true,1H,0.0,1.0,,None, | ,1H|2Lcube|7H|8Lcube|8M|8H,0.0, | ,,None,, | ,0.0,0.0,0.0,0.0,0.0, | 
547,alexander and owen,qm88,red,3,6326,true,6H,0.0,0.0,Engage,None, | ,1Lcube|2Lcube|2H|3H|4H|5H,0.0, | ,Engage,Engage,, | ,0.0,0.5,10.0,1.0,1.5, | Really slow and takes a long time to grip game pieces
548,Adrian Sun and Shashwat,qm88,red,2,8622,true,9Lcube,0.0,1.0,,None, | ,6Lcube|7Lcube|8Lcube|8M,0.0, | ,,None,, | ,0.0,0.0,0.0,0.0,0.0, | 
549,Rachel and Blen Shiferaw,qm89,blue,,1389,true,1H,0.0,1.0,,None, | ,4H|7M|7H|8Lcube|8H|9M,0.0, | ,Engage,Engage,2.0, | ,0.0,0.0,0.0,0.0,4.0, | 
550,Saragha and sarah,qm89,blue,2,3373,false,,1.0,1.0,Engage,Engage, | ,2H|5Lcube|5H|6Lcube|8M,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
551,Sophia T and Suhani,qm89,blue,3,5549,true,9H,0.0,0.0,,None, | ,2M|3H|4Lcube|6H,0.0, | ,,Park,, | ,0.0,0.0,0.0,0.0,3.0, | 
552,Aran and Amogh,qm89,red,,1086,true,8Lcube,0.0,0.0,,None, | ,8M|9Lcone|9M,1.0, | ,,Dock,, | ,0.0,0.0,0.0,0.0,1.0, | 
553,Shashwat and Adrian Sun,qm89,red,2,5587,true,5Lcone,0.0,1.0,Engage,Engage, | ,1Lcube|2Lcube|3Lcube|7Lcube,0.0, | ,Engage,None,, | ,0.0,0.0,0.0,0.0,0.0, | 
554,Owen and alexander,qm89,red,3,8726,true,,0.0,0.0,Engage,None, | ,1H|3H|6H,0.0, | ,Engage,Engage,, | Solo engage,0.0,0.5,10.0,0.5,2.5, | They seem unused to the swerve drive. Tippy only when extended. 
555,Suhani,qm9,blue,3,422,true,9H,0.0,1.0,,None,Attempted 3 piece auto but missed 2,1H|2Lcone|2M|3H|4H,1.0,,Engage,Engage,9.7,,0.0,0.0,0.0,0.0,4.0,
556,Saragha and sarah,qm9,blue,2,3939,false,2H,0.0,1.0,,, | missed one cube pickup,2Lcube|3Lcube|4Lcone|5Lcube|6Lcube|7Lcube|8H,0.0, | ,,Park,, | ,0.0,1.0,0.0,0.0,1.5, | 
557,Rachel and Blen Shiferaw,qm9,blue,,6802,true,5H,0.0,1.0,Engage,Engage, | ,6H|7H,1.0, | spent a lot of time trying to align at double substation,Engage,Engage,3.0, | ,0.0,0.5,0.0,0.0,1.0,intake at double sub is very slow | 
558,Shashwat and Adrian Sun,qm9,red,2,612,true,8Lcube,0.0,0.0,,None, | ,,0.0, | ,Engage,Engage,9.05, | ,0.0,0.0,90.0,2.5,1.0, | Defended whole game| but robot was very slow
559,aran and Amogh,qm9,red,,1895,true,5Lcone,0.0,1.0,Engage,None, | ,8Lcone,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.0, | 
560,alexander and owen,qm9,red,3,8726,true,2H,0.0,1.0,,None, | ,1Lcone|1H|3H|4Lcube|5Lcube,0.5, | Bad at aligning and intake and gripper was bad,Engage,Engage,,Triple dock and engage | ,0.0,0.5,0.0,0.0,1.5, | Really bad a defense and gets tiped a lot
561,Suhani and Sophia T,qm90,blue,3,620,true,3Lcube,0.5,1.0,Engage,Engage, | ,2M|4M,0.0,Have difficulty intaking | ,Engage,Engage,, | ,0.0,0.5,10.0,1.0,1.0, | 
562,Saragha and sarah,qm90,blue,2,1895,true,1M,0.0,1.0,,None, | ,3M|6M,0.0, | ,Engage,None,, | ,0.0,0.5,80.0,3.0,2.0, | 
563,Rachel and Blen Shiferaw,qm90,blue,,2377,true,8H,0.5,1.0,,None, | ,7Lcone|9H,2.0, | ,Engage,None,, | tipped over and fell of charge station ,0.0,0.5,0.0,0.0,2.0, | takes a long time to align at scoring also takes a long time in loading zone 
564,shayaan,qm90,red,,4099,true,1H|2H,0.0,1.0,,None,,2M|3Lcone|3H|7Lcube|7H|8Lcube|8H|9Lcube,1.0,,Engage,Engage,4.9,,0.0,0.0,0.0,0.0,4.0,
565,Adrian Sun and Shashwat,qm90,red,2,4541,true,5H,0.0,1.0,Engage,Engage, | ,3Lcube|4H|5Lcube|6Lcube|6H,0.0, | ,,None,, | ,1.0,0.0,0.0,0.0,0.0, | 
566,Owen and alexander,qm90,red,3,5115,false,9H,0.0,0.0,,None, | ,3M,0.0, | ,,Engage,, | Dual engage,0.0,0.5,10.0,0.5,2.5, | Tippy on charging station. Inconsistent intake. 
567,Olivia and Hannah,qm91,blue,2,977,true,2M,0.0,1.0,,, | ,1M|3M|4Lcone|4M,0.5, | ,Engage,Engage,8.75, | ,0.0,0.5,0.0,0.0,1.0, | 
568,Nicole and Sri,qm91,blue,3,3136,true,6H,0.0,1.0,Engage,Engage, | ,3Lcone|4Lcone|4M|4H|5H,1.5, | ,Engage,Engage,, | ,0.0,0.5,0.0,0.0,0.0, | 
569,Eckart,qm91,blue,,3939,true,2H|3Lcube,0.0,1.0,,None,,5M|7Lcube|8Lcube|8H|9Lcube,0.0,Easily drops when hit,,Park,,Tried to get another cycle in,0.0,1.0,0.0,0.0,0.0,
570,Rithvik and Sydney,qm91,red,,611,true,2H,0.0,1.0,Engage,Dock, | ,7M|9H,0.0, | Struggled with intake from double substation ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.0, | 
571,Sayan,qm91,red,2,1610,true,9H,0.0,1.0,,,,3Lcube|6M|7M|7H|8H,0.0,,,,,,0.0,0.0,0.0,0.0,3.0,
572,darren,qm91,red,3,6863,true,2H,0.0,0.0,,,,1Lcone|1H|2Lcube|3H|7H,0.0,,Engage,Engage,6,,0.0,0.0,0.0,0.0,2.0,
573,Eckart,qm92,blue,,1123,true,8H,0.0,1.0,,None,,2Lcube|5M|6Lcube|6H|7Lcube|7H|8M|9Lcube|9H,0.0,,Engage,Engage,4.2,,0.0,0.0,0.0,0.0,5.0,
574,Hannah and Olivia,qm92,blue,2,1599,true,2H,0.0,0.0,,None, | ,,0.0,climbed at the very beginning  | they were on the charge station the whole time ,Engage,Engage,, | they were on the charging pad from the beginning of teleop,0.0,0.0,0.0,0.0,0.5, | 
575,Nicole and Sri,qm92,blue,3,1731,true,1Lcone,1.0,1.0,Engage,Engage, | ,1H|2Lcube|3H|4Lcone|4H|5Lcube|5H,0.5, | ,,Park,, | ,0.0,0.0,0.0,0.0,4.5, | 
576,darren and Chris,qm92,red,3,612,true,8Lcube,0.0,1.0,,, | ,4Lcube|5M|7Lcube|9Lcube,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,0.5, | 
577,Sayan,qm92,red,2,836,true,1M,0.0,1.0,,,Missed 2 auto grabs,1H|2M|2H|3M|4M|4H|6H,0.0,,,,,Kept cycling while teammates did double engage,0.0,0.0,0.0,0.0,4.0,
578,Rithvik and Sydney,qm92,red,,8230,true,5Lcube|5H,0.0,1.0,Engage,Engage, | ,6Lcube,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
579,Nicole and Sri,qm93,blue,3,614,true,8H,0.0,1.0,,, | ,2Lcube|7Lcube|8Lcube|8M|9Lcube|9M,1.5, | ,Engage,Engage,, | ,0.0,0.5,0.0,0.0,2.5, | 
580,Hannah and Olivia,qm93,blue,2,888,true,2H,0.0,1.0,,None, | got stuck on charging pad when trying to get another piece ,1H|4Lcone|5H|9H,0.5, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.5, | 
581,Eckart and Neel,qm93,blue,,2199,true,4H,0.0,1.0,Engage,Engage, | ,3H|6H|7M|7H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,3.5, | 
582,Chris and darren,qm93,red,3,384,false,5H,0.0,1.0,Engage,Engage, | ,1M|2M|2H|3H|4M|5M|6M,0.0, | ,Engage,Engage,, | ,0.0,1.0,0.0,0.0,0.0, | 
583,Rithvik and Sydney,qm93,red,,1418,true,1H,0.0,1.0,,None, | ,7H|8M|8H|9Lcone|9M,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
584,Sayan,qm93,red,2,6802,true,9H,0.0,1.0,,,,4H|6H|7Lcone|7M,1.0,,,,,Let teammates double climb,0.0,0.0,0.0,0.0,0.0,Good cycler
585,Hannah and Olivia,qm94,blue,2,346,true,8H,0.0,1.0,,None, | ,1Lcube|2Lcube|4Lcube|5Lcube|6Lcube|7Lcube|8Lcube|9Lcube,2.5, | ,Engage,Engage,3.0999999999999996, | ,0.0,0.0,0.0,0.0,2.0, | 
586,darren,qm94,blue,3,422,true,,0.0,0.0,,,,1Lcone|2Lcube|3Lcube|4Lcube|5Lcube|6Lcube|7Lcube|8Lcube,1.0,,Engage,Engage,5,,0.0,0.0,0.0,0.0,4.0,
587,Neel,qm94,blue,,2412,true,1H|8H,0.0,1.0,,None,,6H,0.0,,,None,,,1.0,0.0,0.0,0.0,1.0,
588,Eckart,qm94,blue,,2421,true,2H,0.0,1.0,,None,,,0.0,Disabled at the start of teleop and reenabled briefly midway through,,None,,,1.0,0.0,0.0,0.0,2.0,
589,Sri and Nicole,qm94,blue,3,9072,true,5H,0.0,0.0,Engage,Engage, | ,,0.0, | ,Engage,Engage,, | ,0.0,1.0,30.0,1.5,2.0, | 
590,Chris and darren,qm94,red,3,1908,true,1H,0.0,1.0,,, | ,1Lcube|2Lcube|2H|3Lcube|3H,0.5, | ,Engage,Engage,, | triple dock and engage,0.0,0.0,0.0,0.0,0.0, | 
591,Sayan,qm94,red,2,2028,true,9H,0.0,1.0,,,,4Lcube|6Lcone|8H,1.0,,Engage,Engage,,Triple,0.0,0.0,0.0,0.0,0.0,
592,Sydney and Rithvik,qm94,red,,2106,false,4H,0.0,0.0,Engage,Engage, | ,5Lcube|5H|6Lcone|7Lcone|7H,0.5, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
593,Eckart and Neel,qm95,blue,,449,true,1H|2H|7H|9H,0.0,0.0,,None, | ,6M|7H|9H,0.0,Alliance members got in way of cycles frequently  | ,,Engage,, | ,0.0,0.0,0.0,0.0,4.0, | 
594,Arav,qm95,blue,2,4492,true,9Lcube,0.0,1.0,Engage,Engage,,4H|5H|7H|9H,2.0,,Engage,Engage,3,,0.0,0.0,0.0,0.0,4.0,
595,Olivia and Hannah,qm95,blue,2,5724,true,4H,0.0,0.0,Engage,Engage, | ,4M|6M|6H|7H,0.0,struggled to pick up cones  | ,Engage,Engage,1.75, | ,0.0,0.0,0.0,0.0,0.0, | 
596,Nicole and Sri,qm95,blue,3,7770,true,8H,0.0,1.0,,None,Didnt pick up second piece auto | ,2Lcube|5H|7Lcube,1.0, | ,,Park,, | ,0.0,0.0,30.0,1.0,1.0, | 
597,Chris,qm95,red,3,422,true,,0.0,0.0,,,,1Lcone|2Lcube|3Lcube|4Lcube|5Lcube|6Lcube|7Lcube|8Lcube,0.0,,Engage,Engage,5,,0.0,0.0,0.0,0.0,0.0,
598,Sayan,qm95,red,2,4472,true,6H,0.0,1.0,Engage,Engage,,4H|5H|7H|8H|9H,2.0,,Engage,Engage,,Triple,0.0,0.0,0.0,0.0,3.0,
599,Rithvik and Sydney,qm95,red,,8622,true,3Lcube,0.0,1.0,,None, | ,,0.0, | ,Engage,Engage,, | ,0.0,0.0,90.0,2.0,1.0, | 
600,Hannah and Olivia,qm96,blue,2,1389,true,1H,0.5,1.0,,None, | could not get the second game piece,3H|5M|6M|7H|9Lcube,0.0, | ,Engage,Engage,7.800000000000001, | ,0.0,0.0,0.0,0.0,2.0, | 
601,Sri and Nicole,qm96,blue,3,5804,true,6H,0.0,1.0,Engage,Engage, | ,4M|4H|5Lcube|5H|8Lcube,1.0, | ,Engage,Engage,, | ,0.0,0.0,10.0,0.5,4.5, | 
602,Eckart and Neel,qm96,blue,,6326,true,9H,0.0,1.0,,None, | ,5H|7Lcube|8H|9Lcube,0.0, | ,Engage,Engage,, | ,0.0,0.5,0.0,0.0,1.5,Almost tipped when hit by 8592 | 
603,Sayan and Arav,qm96,red,2,122,true,5H,0.0,1.0,Engage,Engage, | ,1H|3Lcone|3H|8H,0.0, | ,Engage,Engage,,Double | ,0.0,0.0,0.0,0.0,2.0, | 
604,Chris  and darren,qm96,red,3,5587,true,8Lcone,0.0,1.0,,, | ,1Lcube|2Lcube|7Lcube,0.0, | ,Engage,Engage,, | got balanced after disabling,1.0,0.0,0.0,0.0,1.0, | 
605,Rithvik and Sydney,qm96,red,,8592,true,1H|2H,0.0,1.0,,None, | ,4M|5Lcube|5M|6M|7H|9H,0.0, | ,,Engage,, | ,0.0,0.0,0.0,0.0,4.0, | 
606,Nicole and Sri,qm97,blue,3,116,true,1H,0.0,1.0,,, | ,3H,0.0, | ,,,, | ,1.0,0.0,0.0,0.0,1.0, | 
607,Olivia and Hannah,qm97,blue,2,4456,true,5H,0.0,0.0,,, | ,3H|4H,0.0,fell over | tipped,,,, | ,0.0,1.0,0.0,0.0,1.0, | 
608,Neel and Eckart,qm97,blue,,5338,true,9H,0.0,1.0,,None, | ,2H|5Lcube|6Lcube|7Lcube|8Lcube|8H|9Lcube,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
609,Rithvik and Sydney,qm97,red,,3373,true,,0.0,0.0,,None, | ,5H|6Lcube,0.5, | ,,Engage,, | ,1.0,0.0,0.0,0.0,1.0, | 
610,darren and Chris,qm97,red,3,4099,true,1H|2H,0.0,1.0,,, | ,1Lcube|2Lcube|3Lcube|3H|4Lcube|4H|6H|7H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.5, | 
611,Sayan and Arav,qm97,red,2,8726,true,8H,0.0,1.0,Engage,, | ,7M|8M|9M|9H,0.0, | ,Engage,Engage,,Double | ,0.0,0.0,0.0,0.0,0.0, | 
612,Hannah and Olivia,qm98,blue,2,401,true,1Lcone,1.0,1.0,,, | Auto did not get the other game piece ,1H|5M|5H|6M|6H|8M|9M,1.0, | ,,None,, | ,0.0,0.0,0.0,0.0,4.0, | 
613,Sri  and Nicole,qm98,blue,3,1727,true,7H|9H,0.0,1.0,Engage,Engage, | ,1M|2M|2H|3M|3H|4M|7M,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,5.0, | 
614,Eckart and Neel,qm98,blue,,4541,true,4H,0.0,0.0,,None, | ,5Lcube|6Lcube|7Lcube|8Lcube|8H|9Lcube,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
615,Chris and darren,qm98,red,3,686,false,2H,0.0,1.0,,, | ,1H|3H|7H|8H,0.5, | ,,Park,, | ,0.0,0.0,0.0,0.0,0.0, | 
616,Sayan and Arav,qm98,red,2,1629,true,5H,0.0,0.0,Engage,Engage, | ,4M|4H|5M|6M|6H,0.0, | ,Engage,Engage,,Double  | ,0.0,0.0,0.0,0.0,2.0, | 
617,Sydney and Rithvik,qm98,red,,5115,true,9H,0.0,1.0,,None, | ,7M|8M|9M,0.0, | ,Engage,Engage,, | ,0.0,0.5,0.0,0.0,1.0, | 
618,Olivia and Hannah,qm99,blue,2,2377,true,6H,0.0,0.0,Engage,Dock, | ,2Lcube|2H|3Lcube|4Lcube|5Lcube|5M,3.0, | ,Engage,Dock,, | ,0.0,0.0,0.0,0.0,0.0, | 
619,Nicole and Sri,qm99,blue,3,5549,true,9H,0.0,1.0,,, | ,1Lcone|1H|2Lcube|4H,2.0, | ,Engage,None,, | ,0.0,0.0,0.0,0.0,4.0, | 
620,Eckart and Neel,qm99,blue,,9033,true,2H,0.0,1.0,,None, | ,3H|7H|9Lcone,0.0, | ,Engage,Engage,, | ,0.0,0.5,0.0,0.0,2.0,Almost got flipped by opposing team | 
621,Sayan and Arav,qm99,red,2,1111,true,1Lcone,0.5,1.0,,None, | ,1H|3Lcone|4Lcone|5Lcone|7H,0.0,Tippy when extended fully | ,Engage,Engage,,Triple | ,0.0,0.0,0.0,0.0,1.5,Redo after charge station collapse | 
622,Chris,qm99,red,3,1895,true,6Lcone,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,They were dead
623,Rithvik and Sydney,qm99,red,,2537,true,8H,0.0,1.0,,None, | ,9H,0.0, | Bad double substation intake ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,0.0, | 
624,aarav,qm95,,,449,false,1H,0.0,true,,,,2H|4H|9H,0.0,,Engage,Engage,,,false,false,0.0,0.0,4.0,
625,Agneya,qm59,,,2068,true,5M,0.0,false,,None,,,0.0,,,None,,,false,false,100.0,1.0,1.0,
